Date,Quantity,Like ,Cmt,Share,weather,BA,PI,CS,PQ,PP,AC,PC
01/04/2022,  104.135 ,0,0,0,1,2.00,4.33,4.00,4.00,3.33,4.33,3.67
02/04/2022,  142.706 ,0,0,0,1,1.50,2.33,3.00,2.67,1.33,2.67,2.00
03/04/2022,  143.636 ,0,0,0,1,1.50,1.00,3.00,1.67,2.33,3.00,2.33
04/04/2022,  139.993 ,0,0,0,1,2.00,2.33,4.33,4.33,2.33,5.00,3.67
05/04/2022,  146.361 ,0,0,0,1,3.00,3.67,3.00,3.00,3.00,5.00,5.00
06/04/2022,  158.436 ,0,0,0,1,2.00,3.00,3.00,4.33,4.00,4.00,5.00
07/04/2022,  152.440 ,0,0,0,1,2.50,3.33,4.00,4.00,4.00,3.67,3.67
08/04/2022,  154.426 ,0,0,0,1,2.50,4.00,4.00,4.00,3.67,3.67,3.33
09/04/2022,  117.160 ,0,0,0,1,2.00,1.67,3.00,3.67,3.67,3.67,2.00
10/04/2022,  124.760 ,0,0,0,1,1.50,2.67,3.00,3.67,1.33,4.00,3.00
11/04/2022,  99.495 ,0,0,0,1,2.00,4.00,4.33,4.33,2.00,4.67,3.00
12/04/2022,  130.808 ,0,0,0,1,2.50,3.67,4.00,4.67,3.00,5.00,3.00
13/04/2022,  90.500 ,0,0,0,1,3.00,4.00,4.33,4.33,4.67,5.00,4.00
14/04/2022,  96.889 ,0,0,0,1,2.50,4.67,4.67,4.33,3.00,4.67,2.00
15/04/2022,  113.745 ,0,0,0,1,2.50,2.67,4.00,3.00,3.00,4.00,3.33
16/04/2022,  110.131 ,0,0,0,1,2.00,4.00,4.33,2.33,5.00,5.00,4.00
17/04/2022,  83.859 ,0,0,0,1,2.50,3.00,3.33,3.00,3.00,3.00,3.00
18/04/2022,  110.561 ,96,9,3,1,2.00,3.67,3.33,3.33,2.67,5.00,3.00
19/04/2022,  111.931 ,531,46,5,1,2.00,3.67,3.33,3.67,2.67,4.00,3.67
20/04/2022,  102.216 ,531,46,5,1,3.00,3.67,4.67,4.33,4.67,4.67,4.00
21/04/2022,  122.937 ,531,46,5,0,2.00,1.67,3.00,3.33,2.33,3.67,2.00
22/04/2022,  119.180 ,531,46,5,0,2.50,2.67,3.67,4.67,2.33,4.67,4.33
23/04/2022,  135.011 ,531,46,5,1,2.50,3.67,4.33,4.33,4.00,4.67,4.00
24/04/2022,  110.587 ,531,46,5,1,2.50,3.67,4.00,4.00,3.67,4.67,4.00
25/04/2022,  101.910 ,531,46,5,1,2.50,2.67,3.00,4.00,3.00,4.00,4.00
26/04/2022,  102.955 ,531,46,5,1,2.50,3.67,4.00,3.33,3.00,4.00,4.00
27/04/2022,  98.042 ,531,46,5,1,1.00,1.00,1.33,2.00,1.00,4.33,1.00
28/04/2022,  88.714 ,2231,1846,134,0,2.50,4.00,4.33,4.33,2.33,4.00,4.00
29/04/2022,  158.862 ,1700,1800,129,1,1.50,1.00,2.00,3.33,3.67,4.33,1.33
30/04/2022,  192.312 ,0,0,0,1,2.50,3.67,3.33,3.67,3.67,3.33,3.67
01/05/2022,  168.060 ,0,0,0,1,2.00,3.00,3.33,3.00,2.67,4.00,1.00
02/05/2022,  125.624 ,0,0,0,1,2.50,3.33,3.33,3.67,4.00,3.67,1.67
03/05/2022,  127.289 ,0,0,0,1,2.00,3.33,3.33,3.67,3.67,3.67,3.67
04/05/2022,  141.471 ,0,0,0,1,2.50,3.67,4.00,5.00,2.67,5.00,4.67
05/05/2022,  90.390 ,0,0,0,1,2.00,3.33,4.00,4.00,3.67,5.00,3.00
06/05/2022,  146.115 ,0,0,0,1,2.00,2.33,3.00,3.00,3.00,3.00,3.00
07/05/2022,  122.411 ,0,0,0,0,1.50,1.67,3.00,1.67,2.33,4.67,3.00
08/05/2022,  123.296 ,0,0,0,1,1.50,2.67,2.67,3.67,2.00,3.67,3.33
09/05/2022,  130.676 ,0,0,0,1,2.00,2.67,4.00,3.67,1.67,5.00,5.00
10/05/2022,  133.053 ,0,0,0,1,2.00,3.00,4.00,4.00,4.00,4.67,3.33
11/05/2022,  121.813 ,0,0,0,1,2.00,4.33,3.67,4.67,3.67,4.33,5.00
12/05/2022,  111.248 ,0,0,0,1,1.50,2.00,3.00,3.33,2.67,5.00,4.33
13/05/2022,  142.892 ,0,0,0,1,2.00,3.33,3.67,3.00,2.33,3.33,3.33
14/05/2022,  106.204 ,0,0,0,1,1.50,1.00,1.00,1.67,1.67,2.00,1.67
15/05/2022,  123.776 ,0,0,0,1,1.00,1.00,2.33,2.67,3.00,4.00,3.33
16/05/2022,  115.297 ,0,0,0,1,1.00,2.00,2.00,1.33,2.33,3.33,1.00
17/05/2022,  93.795 ,0,0,0,1,2.50,2.00,3.67,3.00,3.33,3.67,3.33
18/05/2022,  107.299 ,0,0,0,1,2.00,3.67,3.67,4.00,3.67,4.33,3.67
19/05/2022,  148.153 ,0,0,0,1,2.50,1.67,3.00,3.00,3.00,4.00,3.00
20/05/2022,  150.012 ,0,0,0,1,2.50,1.00,2.67,2.00,1.33,3.67,2.00
21/05/2022,  99.586 ,0,0,0,1,1.00,4.00,4.33,3.33,2.67,5.00,5.00
22/05/2022,  92.949 ,0,0,0,1,2.50,3.67,5.00,4.33,3.67,5.00,2.67
23/05/2022,  108.998 ,0,0,0,1,3.00,4.33,4.33,5.00,3.33,4.00,3.33
24/05/2022,  161.316 ,0,0,0,1,1.50,1.67,1.67,2.67,1.67,4.33,2.00
25/05/2022,  166.340 ,232,54,12,1,1.50,2.67,3.67,3.67,3.67,4.00,1.33
26/05/2022,  94.782 ,232,54,12,1,3.00,4.33,4.00,4.67,4.00,4.67,5.00
27/05/2022,  153.359 ,232,54,12,1,2.00,3.67,4.00,3.33,3.00,3.67,3.33
28/05/2022,  107.113 ,232,54,12,1,2.50,2.67,4.00,4.67,2.33,4.33,3.67
29/05/2022,  124.935 ,232,54,12,1,1.50,3.00,4.33,2.67,3.00,4.67,4.67
30/05/2022,  114.796 ,232,54,12,1,2.50,3.33,3.67,4.67,3.67,4.00,4.67
31/05/2022,  172.439 ,232,54,12,1,1.50,2.33,2.00,3.67,2.33,2.67,2.33
01/06/2022,  204.062 ,0,0,0,1,2.00,2.33,3.67,3.00,2.67,5.00,5.00
02/06/2022,  165.704 ,0,0,0,1,2.50,3.33,3.67,3.67,3.33,4.67,5.00
03/06/2022,  165.212 ,0,0,0,1,1.50,1.67,2.00,3.00,1.00,5.00,5.00
04/06/2022,  171.444 ,0,0,0,1,1.50,2.67,2.33,3.00,2.33,4.00,3.67
05/06/2022,  156.336 ,0,0,0,1,1.00,1.00,1.00,3.00,3.00,3.67,1.00
06/06/2022,  147.754 ,0,0,0,1,2.00,2.00,3.00,3.33,2.33,4.00,3.00
07/06/2022,  184.482 ,0,0,0,1,2.50,4.33,4.33,4.67,3.00,4.33,3.67
08/06/2022,  188.675 ,0,0,0,1,3.00,4.33,4.33,4.67,3.67,4.33,4.00
09/06/2022,  185.162 ,0,0,0,1,2.00,3.00,4.00,3.67,4.67,3.33,4.33
10/06/2022,  190.154 ,0,0,0,1,3.00,3.67,4.33,4.33,3.00,4.33,4.00
11/06/2022,  198.596 ,0,0,0,1,3.00,3.33,4.33,4.67,2.67,4.33,4.33
12/06/2022,  153.796 ,0,0,0,1,3.00,4.67,4.67,4.33,3.67,4.67,4.00
13/06/2022,  181.511 ,0,0,0,1,3.00,3.33,4.67,4.67,3.33,4.67,4.00
14/06/2022,  163.241 ,0,0,0,1,2.50,3.67,4.67,4.33,3.67,4.67,4.00
15/06/2022,  188.668 ,0,0,0,1,2.00,2.33,4.33,2.33,4.00,2.33,2.00
16/06/2022,  205.881 ,0,0,0,1,1.00,2.67,2.33,4.00,1.67,4.00,4.00
17/06/2022,  139.818 ,406,155,53,1,2.50,4.00,5.00,3.00,2.00,1.67,3.00
18/06/2022,  138.248 ,406,155,53,1,1.00,2.33,3.33,2.00,2.33,2.33,1.67
19/06/2022,  176.727 ,406,155,53,1,2.00,4.33,2.67,4.00,4.67,1.67,4.67
20/06/2022,  158.997 ,0,0,0,1,1.00,2.00,2.00,4.33,1.00,1.33,5.00
21/06/2022,  165.385 ,0,0,0,1,1.50,2.33,2.00,3.33,2.00,4.00,2.67
22/06/2022,  188.707 ,0,0,0,1,2.00,4.33,2.67,4.67,3.00,2.33,3.00
23/06/2022,  161.347 ,0,0,0,1,1.00,2.00,4.00,1.00,2.33,1.67,2.33
24/06/2022,  145.660 ,121,10,4,1,2.00,2.33,4.67,1.33,2.33,2.00,2.33
25/06/2022,  146.467 ,0,0,0,1,1.00,1.33,2.67,1.33,1.33,1.67,2.00
26/06/2022,  162.938 ,0,0,0,1,2.00,2.00,1.33,3.33,2.00,4.33,3.67
27/06/2022,  132.185 ,0,0,0,1,2.00,2.00,4.33,2.33,2.00,5.00,1.67
28/06/2022,  160.252 ,0,0,0,1,2.50,4.00,4.00,1.33,3.00,3.33,4.33
29/06/2022,  198.439 ,0,0,0,1,2.50,4.33,4.00,2.67,2.33,1.33,2.33
30/06/2022,  165.313 ,0,0,0,1,1.50,1.67,2.67,3.00,4.33,4.33,1.67
01/07/2022,  178.414 ,0,0,0,1,1.00,2.33,2.67,1.33,4.33,3.67,2.33
02/07/2022,  159.839 ,0,0,0,1,2.00,4.67,1.67,1.33,4.00,1.00,2.33
03/07/2022,  145.511 ,0,0,0,1,1.50,2.33,1.67,1.67,2.67,1.33,2.00
04/07/2022,  149.839 ,0,0,0,1,2.00,4.67,4.67,3.00,2.67,1.33,2.67
05/07/2022,  143.458 ,0,0,0,1,1.50,1.67,3.67,4.00,1.67,4.67,2.33
06/07/2022,  131.000 ,0,0,0,1,3.00,1.67,2.67,4.33,2.33,2.67,3.67
07/07/2022,  151.065 ,0,0,0,1,2.50,4.00,2.00,2.00,2.00,1.33,3.67
08/07/2022,  110.211 ,0,0,0,1,1.00,1.33,1.33,3.00,1.67,2.67,4.67
09/07/2022,  123.408 ,0,0,0,1,2.00,2.67,2.33,1.00,3.33,2.00,2.33
10/07/2022,  162.214 ,0,0,0,1,1.00,2.67,2.67,2.33,2.00,1.00,1.67
11/07/2022,  125.508 ,0,0,0,1,3.00,1.33,4.00,1.33,3.33,4.33,1.33
12/07/2022,  120.278 ,0,0,0,1,2.50,2.00,4.67,4.00,4.67,2.33,4.33
13/07/2022,  152.014 ,0,0,0,1,1.00,2.00,3.67,1.33,4.33,2.67,2.33
14/07/2022,  134.841 ,0,0,0,1,2.50,3.67,2.00,4.67,1.67,2.00,2.00
15/07/2022,  102.881 ,0,0,0,1,2.00,3.33,3.33,5.00,2.33,1.67,1.67
16/07/2022,  105.658 ,0,0,0,1,3.00,1.67,2.00,4.33,3.67,4.33,2.33
17/07/2022,  114.691 ,0,0,0,1,2.00,2.67,1.33,2.67,2.33,2.67,2.33
18/07/2022,  142.458 ,0,0,0,1,1.50,1.33,5.00,2.33,3.00,4.67,2.00
19/07/2022,  103.758 ,0,0,0,1,1.50,4.67,2.00,2.67,4.67,2.00,4.33
20/07/2022,  168.117 ,0,0,0,1,2.50,1.33,1.00,1.00,2.67,2.00,4.33
21/07/2022,  144.188 ,0,0,0,1,2.50,1.67,2.33,4.67,3.00,1.33,3.00
22/07/2022,  131.050 ,0,0,0,1,2.50,3.00,2.67,2.67,4.33,1.00,2.00
23/07/2022,  125.847 ,0,0,0,1,2.00,2.33,2.67,2.67,3.33,5.00,5.00
24/07/2022,  169.580 ,0,0,0,1,3.00,1.33,3.33,3.33,2.67,4.00,3.00
25/07/2022,  138.987 ,0,0,0,1,2.50,2.33,2.00,4.33,4.00,2.67,2.67
26/07/2022,  137.579 ,0,0,0,1,2.50,3.67,4.00,2.67,2.33,4.00,3.33
27/07/2022,  115.087 ,0,0,0,1,2.00,4.00,3.00,3.00,3.33,2.67,4.00
28/07/2022,  146.153 ,0,0,0,1,2.00,4.33,4.33,4.33,4.33,3.33,3.33
29/07/2022,  175.192 ,0,0,0,1,2.00,4.67,4.00,4.67,4.33,4.67,4.33
30/07/2022,  134.039 ,0,0,0,1,3.00,3.00,4.00,2.33,3.00,2.67,4.67
31/07/2022,  154.130 ,0,0,0,1,2.00,3.33,4.00,4.00,3.67,2.67,4.33
01/08/2022,  160.362 ,0,0,0,1,3.00,2.33,4.33,4.33,3.00,3.00,2.33
02/08/2022,  181.523 ,0,0,0,1,3.00,3.33,3.33,4.67,3.00,3.00,3.00
03/08/2022,  165.420 ,0,0,0,1,3.00,2.67,2.33,5.00,4.00,5.00,4.67
04/08/2022,  184.067 ,0,0,0,1,2.00,2.00,4.67,2.00,2.67,3.00,4.33
05/08/2022,  198.277 ,0,0,0,1,3.00,5.00,4.67,3.67,3.67,1.67,3.00
06/08/2022,  187.222 ,0,0,0,1,2.00,4.00,5.00,4.33,2.33,4.67,4.33
07/08/2022,  176.207 ,0,0,0,1,2.00,4.67,4.00,3.33,3.67,3.00,2.00
08/08/2022,  187.001 ,0,0,0,1,2.50,2.00,2.33,2.33,2.33,4.33,1.67
09/08/2022,  179.038 ,0,0,0,1,2.00,2.33,2.33,3.00,2.67,4.33,2.33
10/08/2022,  123.920 ,0,0,0,1,3.00,4.33,4.33,2.33,4.00,2.33,3.67
11/08/2022,  171.995 ,0,0,0,1,3.00,4.33,4.33,2.67,4.67,2.33,4.33
12/08/2022,  155.768 ,0,0,0,1,2.50,5.00,4.00,4.00,5.00,4.33,4.67
13/08/2022,  150.640 ,0,0,0,1,3.00,3.33,2.00,4.33,2.00,4.33,4.33
14/08/2022,  156.958 ,0,0,0,1,2.50,4.33,2.67,4.00,2.67,2.00,1.67
15/08/2022,  173.465 ,0,0,0,1,2.00,3.67,2.00,3.00,4.00,3.00,3.00
16/08/2022,  150.903 ,0,0,0,1,2.50,4.33,2.33,2.33,2.67,2.00,4.33
17/08/2022,  177.276 ,0,0,0,1,2.00,2.33,4.33,2.67,4.33,4.67,2.00
18/08/2022,  138.172 ,0,0,0,1,2.50,4.00,2.67,4.67,3.00,2.00,3.00
19/08/2022,  151.078 ,0,0,0,1,2.00,4.00,3.33,3.67,1.67,2.00,2.33
20/08/2022,  159.704 ,0,0,0,1,2.50,4.33,4.67,4.67,3.00,4.67,3.00
21/08/2022,  199.943 ,0,0,0,1,3.00,4.33,4.33,3.00,3.67,3.33,2.67
22/08/2022,  148.815 ,58,11,3,1,3.00,2.33,2.33,3.67,4.33,4.33,4.33
23/08/2022,  175.468 ,58,11,3,1,2.00,3.00,3.00,3.00,3.33,2.33,2.67
24/08/2022,  170.680 ,58,11,3,1,3.00,4.00,2.67,2.00,3.67,4.33,2.33
25/08/2022,  196.702 ,58,11,3,1,3.00,3.00,2.33,2.00,3.00,3.33,2.33
26/08/2022,  147.617 ,58,11,3,1,3.00,4.00,4.33,2.33,3.00,2.33,5.00
27/08/2022,  193.325 ,0,0,0,1,2.00,3.33,2.67,2.00,3.00,4.00,3.33
28/08/2022,  185.495 ,0,0,0,1,2.00,3.00,4.00,3.67,4.33,4.33,4.33
29/08/2022,  192.276 ,0,0,0,1,3.00,4.00,4.67,2.00,4.00,3.33,4.00
30/08/2022,  191.941 ,0,0,0,1,2.00,2.67,4.00,4.00,4.33,2.33,4.67
31/08/2022,  182.854 ,0,0,0,1,3.00,4.00,2.67,3.33,2.33,4.00,4.67
01/09/2022,  185.059 ,0,0,0,1,2.00,2.67,2.67,2.33,2.33,4.67,1.67
02/09/2022,  206.574 ,0,0,0,1,02.06,1.29,1.87,3.30,2.89,3.24,4.12
03/09/2022,  175.318 ,0,0,0,1,02.06,4.83,4.43,3.13,3.81,2.34,2.33
04/09/2022,  177.994 ,0,0,0,1,1.87,4.35,1.74,2.17,2.66,04.06,2.71
05/09/2022,  156.684 ,0,0,0,1,2.11,4.70,1.94,2.83,2.91,4.12,5.17
06/09/2022,  163.456 ,0,0,0,1,1.68,2.47,2.99,3.62,5.45,3.00,3.39
07/09/2022,  170.692 ,0,0,0,1,1.47,4.56,3.77,2.87,2.87,6.31,1.84
08/09/2022,  160.309 ,0,0,0,1,2.44,4.88,2.79,3.52,1.82,4.83,2.50
09/09/2022,  162.124 ,0,0,0,1,1.91,4.44,3.88,5.17,3.45,2.69,2.70
10/09/2022,  152.215 ,0,0,0,1,1.60,4.48,4.14,1.40,3.22,3.40,2.96
11/09/2022,  173.132 ,0,0,0,1,0.86,3.21,4.68,4.71,3.39,4.12,2.23
12/09/2022,  188.558 ,0,0,0,1,1.23,4.90,4.83,2.32,3.30,2.98,2.87
13/09/2022,  192.126 ,0,0,0,1,2.99,3.67,2.89,2.81,2.51,3.87,5.80
14/09/2022,  151.934 ,0,0,0,1,1.94,4.25,04.08,5.55,2.99,3.88,3.18
15/09/2022,  186.834 ,0,0,0,1,2.11,4.36,2.30,3.20,3.99,3.37,2.55
16/09/2022,  188.760 ,0,0,0,1,1.84,1.70,4.14,2.23,4.47,4.65,2.73
17/09/2022,  167.209 ,0,0,0,1,2.11,4.69,3.53,1.77,03.09,3.58,04.07
18/09/2022,  141.475 ,0,0,0,1,1.19,1.73,3.87,3.64,03.05,05.08,3.64
19/09/2022,  177.359 ,0,0,0,1,2.68,01.07,5.85,3.29,3.11,1.35,4.74
20/09/2022,  142.190 ,0,0,0,1,2.34,03.02,3.97,4.45,3.28,2.95,4.68
21/09/2022,  152.656 ,6200,637,51,1,3.96,1.47,2.30,03.04,04.08,4.51,3.98
22/09/2022,  150.074 ,0,0,0,1,2.54,1.51,02.05,1.81,3.65,4.56,2.20
23/09/2022,  143.896 ,0,0,0,1,1.86,02.04,2.69,2.51,2.79,0.69,1.88
24/09/2022,  150.694 ,0,0,0,1,2.84,1.31,03.02,4.14,03.05,3.75,1.62
25/09/2022,  153.685 ,0,0,0,1,2.30,1.64,3.37,3.22,3.36,03.07,4.15
26/09/2022,  186.304 ,0,0,0,1,2.62,1.27,03.06,1.66,4.27,4.94,3.77
27/09/2022,  172.266 ,0,0,0,1,1.45,4.35,3.37,3.22,02.06,3.96,3.95
28/09/2022,  173.417 ,0,0,0,1,2.73,2.73,2.32,4.17,3.74,2.77,3.33
29/09/2022,  165.507 ,0,0,0,1,2.99,2.63,3.66,3.36,4.50,2.95,04.09
30/09/2022,  158.751 ,0,0,0,1,1.24,4.93,4.54,1.57,3.80,3.79,03.02
01/10/2022,  138.743 ,0,0,0,1,2.34,2.70,2.84,3.65,4.44,02.04,3.40
02/10/2022,  132.436 ,0,0,0,1,2.12,4.97,3.50,2.94,2.73,3.82,3.40
03/10/2022,  138.396 ,0,0,0,1,1.79,4.25,2.13,4.49,3.54,3.91,4.71
04/10/2022,  158.084 ,0,0,0,1,01.08,4.82,4.14,3.28,0.22,2.95,1.32
05/10/2022,  125.234 ,0,0,0,1,1.95,2.79,1.24,3.31,3.51,4.47,0.69
06/10/2022,  110.848 ,0,0,0,1,2.85,4.27,3.75,3.52,2.43,5.90,3.92
07/10/2022,  171.010 ,0,0,0,1,02.03,3.91,5.20,3.68,4.45,3.82,2.62
08/10/2022,  98.457 ,0,0,0,1,1.95,4.34,04.02,4.99,2.98,3.72,2.83
09/10/2022,  105.891 ,0,0,0,1,3.59,03.04,2.61,3.88,03.08,03.03,2.00
10/10/2022,  103.566 ,0,0,0,1,1.90,3.53,04.08,3.79,3.96,4.28,2.62
11/10/2022,  125.469 ,0,0,0,1,2.19,2.55,3.89,4.91,1.14,02.05,3.46
12/10/2022,  141.340 ,0,0,0,1,3.28,4.61,2.87,2.66,1.87,03.07,04.09
13/10/2022,  118.608 ,0,0,0,1,2.79,1.11,1.94,5.41,2.89,3.13,2.36
14/10/2022,  167.191 ,0,0,0,1,1.72,3.99,3.54,2.43,1.89,6.11,2.89
15/10/2022,  198.494 ,0,0,0,0,2.46,3.91,3.41,3.45,3.57,2.53,2.38
16/10/2022,  124.151 ,0,0,0,1,2.66,4.40,2.56,06.03,2.75,3.45,-0.03
17/10/2022,  198.570 ,0,0,0,1,1.00,01.01,3.55,02.04,3.41,4.74,3.95
18/10/2022,  111.888 ,0,0,0,1,1.49,3.55,3.54,3.47,2.52,2.93,04.05
19/10/2022,  177.784 ,0,0,0,1,3.43,4.39,4.17,3.13,3.00,4.66,3.95
20/10/2022,  139.816 ,655,92,8,1,2.65,1.56,2.96,03.03,2.00,3.35,4.69
21/10/2022,  199.935 ,0,0,0,1,2.58,2.60,4.19,1.93,4.00,4.19,02.07
22/10/2022,  187.213 ,0,0,0,1,3.19,04.01,3.11,3.40,2.39,0.75,2.13
23/10/2022,  179.751 ,0,0,0,1,2.78,4.67,4.68,1.95,0.60,2.66,1.97
24/10/2022,  87.529 ,0,0,0,1,1.91,1.98,0.10,2.48,2.42,2.58,1.99
25/10/2022,  106.439 ,0,0,0,1,1.60,2.70,4.38,3.24,3.37,1.62,4.18
26/10/2022,  160.028 ,0,0,0,1,2.61,3.18,3.87,2.24,3.50,2.54,3.77
27/10/2022,  188.482 ,0,0,0,1,1.60,1.37,3.48,3.31,03.09,4.30,1.21
28/10/2022,  179.607 ,0,0,0,1,1.75,3.88,03.01,3.84,2.50,4.84,06.02
29/10/2022,  141.732 ,0,0,0,1,2.54,3.62,3.95,3.92,3.70,3.11,04.04
30/10/2022,  187.767 ,0,0,0,1,3.21,3.36,4.74,2.39,03.05,3.70,2.65
31/10/2022,  197.469 ,0,0,0,0,2.74,1.12,4.89,4.30,5.25,6.10,3.25
01/11/2022,  168.023 ,0,0,0,1,1.91,2.34,3.16,2.50,4.43,2.79,1.65
02/11/2022,  155.007 ,0,0,0,1,2.79,2.94,2.68,3.18,2.28,2.69,4.24
03/11/2022,  185.075 ,0,0,0,1,1.60,1.53,2.98,4.70,1.52,3.84,2.78
04/11/2022,  164.342 ,0,0,0,1,2.18,4.95,2.25,2.89,3.84,3.74,2.81
05/11/2022,  159.114 ,0,0,0,1,1.14,2.19,2.96,3.42,2.15,1.99,2.67
06/11/2022,  121.180 ,0,0,0,1,1.95,4.90,02.07,03.04,4.58,3.37,1.51
07/11/2022,  185.487 ,0,0,0,1,1.38,2.70,4.86,3.41,0.73,0.95,1.86
08/11/2022,  206.861 ,0,0,0,1,2.73,2.55,2.87,5.78,1.36,4.57,4.31
09/11/2022,  209.444 ,0,0,0,1,1.99,03.01,1.56,3.83,1.57,4.10,3.89
10/11/2022,  156.151 ,8300,854,57,1,2.34,4.74,2.18,3.64,3.70,2.84,2.98
11/11/2022,  144.565 ,0,0,0,1,1.84,1.65,3.28,3.47,1.47,3.26,2.79
12/11/2022,  177.362 ,0,0,0,1,2.55,1.26,3.23,2.78,2.97,2.19,1.87
13/11/2022,  175.086 ,0,0,0,1,2.11,04.09,2.52,4.62,4.00,5.37,1.69
14/11/2022,  158.403 ,0,0,0,1,1.85,2.58,2.96,1.78,2.45,2.32,3.14
15/11/2022,  132.643 ,0,0,0,1,2.10,2.91,3.91,2.33,2.32,3.22,2.25
16/11/2022,  138.356 ,0,0,0,1,2.49,1.72,4.41,03.04,3.49,4.46,2.21
17/11/2022,  192.398 ,0,0,0,1,1.58,4.96,4.56,2.85,3.64,4.60,2.26
18/11/2022,  190.412 ,0,0,0,1,2.49,1.55,2.16,2.95,3.25,3.32,5.21
19/11/2022,  192.972 ,0,0,0,1,2.38,1.68,2.39,4.24,2.74,4.40,3.92
20/11/2022,  139.384 ,0,0,0,1,1.83,3.68,2.43,0.99,04.06,4.37,3.53
21/11/2022,  132.681 ,0,0,0,1,1.88,3.98,06.06,4.53,2.65,2.94,3.76
22/11/2022,  147.216 ,0,0,0,1,2.25,2.26,2.23,2.90,3.65,2.73,2.69
23/11/2022,  165.757 ,0,0,0,1,1.86,3.70,2.69,4.78,4.34,4.50,3.65
24/11/2022,  153.580 ,0,0,0,1,2.19,2.15,1.97,4.66,3.76,5.33,2.32
25/11/2022,  155.699 ,3900,1200,72,1,2.16,3.76,5.66,4.31,3.95,3.85,2.25
26/11/2022,  163.684 ,3900,1200,72,1,1.88,3.35,5.41,3.59,03.07,4.71,3.64
27/11/2022,  181.620 ,3900,1200,72,1,2.18,4.80,2.31,3.15,3.74,4.54,2.78
28/11/2022,  140.259 ,3900,1200,72,1,1.50,1.74,3.91,03.08,1.75,04.05,1.74
29/11/2022,  185.014 ,3900,1200,72,1,3.45,1.93,1.60,4.41,2.14,4.36,2.33
30/11/2022,  204.696 ,3900,1200,72,1,2.12,1.98,2.43,3.10,3.90,2.98,3.40
